# Wordlist

# DATA
ID	ID	LOCAL_ID	LANGUAGE_ID	PARAMETER_ID	VALUE	FORM	SEGMENTS	COMMENT	SOURCE	COGNACY	LOAN	CONCEPT_NAME	CONCEPT_CONCEPTICON_ID	CONCEPT_CONCEPTICON_GLOSS	LANGUAGE_NAME	LANGUAGE_GLOTTOCODE	LANGUAGE_GLOTTOLOG_NAME	LANGUAGE_ISO639P3CODE	LANGUAGE_MACROAREA	LANGUAGE_FAMILY	DOCULECT	CONCEPT	IPA
11683	chuanqiandiansouthernguizhou-Chen-2013-888-482-1		chuanqiandiansouthernguizhou	Chen-2013-888-482	ɳʈaŋ³²	ɳʈaŋ³²	ⁿʈ a ŋ ³²		Chen2013			中间	1093	MIDDLE	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	中间	ⁿʈaŋ³²
11684	chuanqiandiannortheastyunnan-Chen-2013-888-482-1		chuanqiandiannortheastyunnan	Chen-2013-888-482	pi⁵⁵ɳʈaɯ⁵⁵	pi⁵⁵ɳʈaɯ⁵⁵	p i ⁵⁵ + ⁿʈ a ɯ ⁵⁵		Chen2013			中间	1093	MIDDLE	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	中间	pi⁵⁵+ⁿʈaɯ⁵⁵
11688	qiandongeast-Chen-2013-888-482-1		qiandongeast	Chen-2013-888-482	taŋ²⁴tjuŋ²⁴	taŋ²⁴tjuŋ²⁴	t a ŋ ²⁴ + t j u ŋ ²⁴		Chen2013			中间	1093	MIDDLE	Qiandong, East	east2370					Qiandong, East	中间	taŋ²⁴+tjuŋ²⁴
11690	qiandongwest-Chen-2013-888-482-1		qiandongwest	Chen-2013-888-482	qa³³tjuŋ⁴⁴	qa³³tjuŋ⁴⁴	q a ³³ + t j u ŋ ⁴⁴		Chen2013			中间	1093	MIDDLE	Qiandong, West						Qiandong, West	中间	qa³³+tjuŋ⁴⁴
11691	bahengwest-Chen-2013-888-482-1		bahengwest	Chen-2013-888-482	qo⁰³seŋ⁵⁵	qo⁰³seŋ⁵⁵	q o ³/⁰ + s e ŋ ⁵⁵		Chen2013			中间	1093	MIDDLE	Baheng, West	pahn1237					Baheng, West	中间	qo³/⁰+seŋ⁵⁵
11692	bahengeast-Chen-2013-888-482-1		bahengeast	Chen-2013-888-482	ʔa⁰³qʰo³¹ntjuŋ³⁵	ʔa⁰³qʰo³¹ntjuŋ³⁵	ʔ a ³/⁰ + qʰ o ³¹ + ⁿt j u ŋ ³⁵		Chen2013			中间	1093	MIDDLE	Baheng, East	pahn1237					Baheng, East	中间	ʔa³/⁰+qʰo³¹+ⁿtjuŋ³⁵
11679	luobuoheeastern-Chen-2013-888-482-1		luobuoheeastern	Chen-2013-888-482	pə⁰⁵ɳʈuŋ³¹	pə⁰⁵ɳʈuŋ³¹	p ə ⁵/⁰ + ⁿʈ u ŋ ³¹		Chen2013			中间	1093	MIDDLE	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	中间	pə⁵/⁰+ⁿʈuŋ³¹
#
4157	luobuohewestern-Chen-2013-888-170-1		luobuohewestern	Chen-2013-888-170	qɑ³⁵wu⁵⁵	qɑ³⁵wu⁵⁵	q ɑ ³⁵ + w u ⁵⁵		Chen2013			乌鸦	913	CROW	Luobuohe, Western	luop1235					Luobuohe, Western	乌鸦	qɑ³⁵+wu⁵⁵
4165	qiandongwest-Chen-2013-888-170-1		qiandongwest	Chen-2013-888-170	ʔa³³	ʔa³³	ʔ a ³³		Chen2013			乌鸦	913	CROW	Qiandong, West						Qiandong, West	乌鸦	ʔa³³
4166	bahengwest-Chen-2013-888-170-1		bahengwest	Chen-2013-888-170	la³¹ʔa⁵⁵	la³¹ʔa⁵⁵	l a ³¹ + ʔ a ⁵⁵		Chen2013			乌鸦	913	CROW	Baheng, West	pahn1237					Baheng, West	乌鸦	la³¹+ʔa⁵⁵
4156	luobuoheeastern-Chen-2013-888-170-1		luobuoheeastern	Chen-2013-888-170	ʔa⁰²ʁo⁵⁵	ʔa⁰²ʁo⁵⁵	ʔ a ²/⁰ + ʁ o ⁵⁵		Chen2013			乌鸦	913	CROW	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	乌鸦	ʔa²/⁰+ʁo⁵⁵
4158	chuanqiandian-Chen-2013-888-170-1		chuanqiandian	Chen-2013-888-170	ʔua⁴³	ʔua⁴³	ʔ ua ⁴³		Chen2013			乌鸦	913	CROW	Chuanqiandian	chua1256					Chuanqiandian	乌鸦	ʔua⁴³
4159	chuanqiandiansouthernguizhou-Chen-2013-888-170-1		chuanqiandiansouthernguizhou	Chen-2013-888-170	ʔa⁴⁴	ʔa⁴⁴	ʔ a ⁴⁴		Chen2013			乌鸦	913	CROW	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	乌鸦	ʔa⁴⁴
4160	chuanqiandiannortheastyunnan-Chen-2013-888-170-1		chuanqiandiannortheastyunnan	Chen-2013-888-170	li⁵⁵ʔa⁵⁵	li⁵⁵ʔa⁵⁵	l i ⁵⁵ + ʔ a ⁵⁵		Chen2013			乌鸦	913	CROW	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	乌鸦	li⁵⁵+ʔa⁵⁵
4167	bahengeast-Chen-2013-888-170-1		bahengeast	Chen-2013-888-170	qa⁰³la⁵⁵	qa⁰³la⁵⁵	q a ³/⁰ + l a ⁵⁵		Chen2013			乌鸦	913	CROW	Baheng, East	pahn1237					Baheng, East	乌鸦	qa³/⁰+la⁵⁵
#
10553	luobuoheeastern-Chen-2013-888-436-1		luobuoheeastern	Chen-2013-888-436	ʑa³¹	ʑa³¹	ʑ a ³¹		Chen2013			九	1483	NINE	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	九	ʑa³¹
10554	luobuohewestern-Chen-2013-888-436-1		luobuohewestern	Chen-2013-888-436	tɕɑ³¹	tɕɑ³¹	tɕ ɑ ³¹		Chen2013			九	1483	NINE	Luobuohe, Western	luop1235					Luobuohe, Western	九	tɕɑ³¹
10555	chuanqiandian-Chen-2013-888-436-1		chuanqiandian	Chen-2013-888-436	tɕua³¹	tɕua³¹	tɕ ua ³¹		Chen2013			九	1483	NINE	Chuanqiandian	chua1256					Chuanqiandian	九	tɕua³¹
10556	chuanqiandiancentralguizhou-Chen-2013-888-436-1		chuanqiandiancentralguizhou	Chen-2013-888-436	tɕu⁵⁵	tɕu⁵⁵	tɕ u ⁵⁵		Chen2013			九	1483	NINE	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	九	tɕu⁵⁵
10557	chuanqiandiansouthernguizhou-Chen-2013-888-436-1		chuanqiandiansouthernguizhou	Chen-2013-888-436	tɕa⁵³	tɕa⁵³	tɕ a ⁵³		Chen2013			九	1483	NINE	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	九	tɕa⁵³
10558	chuanqiandiannortheastyunnan-Chen-2013-888-436-1		chuanqiandiannortheastyunnan	Chen-2013-888-436	dʑɦa³⁵	dʑɦa³⁵	d ʑ ɦ a ³⁵		Chen2013			九	1483	NINE	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	九	dʑɦa³⁵
10562	qiandongeast-Chen-2013-888-436-1		qiandongeast	Chen-2013-888-436	tɕou²²	tɕou²²	tɕ ɔ ²²		Chen2013			九	1483	NINE	Qiandong, East	east2370					Qiandong, East	九	tɕɔ²²
10564	qiandongwest-Chen-2013-888-436-1		qiandongwest	Chen-2013-888-436	tɕa⁵⁵	tɕa⁵⁵	tɕ a ⁵⁵		Chen2013			九	1483	NINE	Qiandong, West						Qiandong, West	九	tɕa⁵⁵
10565	bahengwest-Chen-2013-888-436-1		bahengwest	Chen-2013-888-436	ko³³	ko³³	k o ³³		Chen2013			九	1483	NINE	Baheng, West	pahn1237					Baheng, West	九	ko³³
10566	bahengeast-Chen-2013-888-436-1		bahengeast	Chen-2013-888-436	ko³³	ko³³	k o ³³		Chen2013			九	1483	NINE	Baheng, East	pahn1237					Baheng, East	九	ko³³
#
18436	luobuoheeastern-Chen-2013-888-759-1		luobuoheeastern	Chen-2013-888-759	ma⁵⁵	ma⁵⁵	m a ⁵⁵		Chen2013			买	1869	BUY	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	买	ma⁵⁵
18437	luobuohewestern-Chen-2013-888-759-1		luobuohewestern	Chen-2013-888-759	mɑ⁵⁵	mɑ⁵⁵	m ɑ ⁵⁵		Chen2013			买	1869	BUY	Luobuohe, Western	luop1235					Luobuohe, Western	买	mɑ⁵⁵
18438	chuanqiandian-Chen-2013-888-759-1		chuanqiandian	Chen-2013-888-759	mua²¹	mua²¹	m ua ²¹		Chen2013			买	1869	BUY	Chuanqiandian	chua1256					Chuanqiandian	买	mua²¹
18439	chuanqiandiancentralguizhou-Chen-2013-888-759-1		chuanqiandiancentralguizhou	Chen-2013-888-759	ʑu¹³	ʑu¹³	ʑ u ¹³		Chen2013			买	1869	BUY	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	买	ʑu¹³
18440	chuanqiandiansouthernguizhou-Chen-2013-888-759-1		chuanqiandiansouthernguizhou	Chen-2013-888-759	ʑu⁴²	ʑu⁴²	ʑ u ⁴²		Chen2013			买	1869	BUY	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	买	ʑu⁴²
18441	chuanqiandiannortheastyunnan-Chen-2013-888-759-1		chuanqiandiannortheastyunnan	Chen-2013-888-759	mɦa¹¹	mɦa¹¹	m ɦ a ¹¹		Chen2013			买	1869	BUY	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	买	mɦa¹¹
18446	qiandongwest-Chen-2013-888-759-1		qiandongwest	Chen-2013-888-759	me²¹	me²¹	m e ²¹		Chen2013			买	1869	BUY	Qiandong, West						Qiandong, West	买	me²¹
18447	bahengwest-Chen-2013-888-759-1		bahengwest	Chen-2013-888-759	ʔai³¹	ʔai³¹	ʔ ai ³¹		Chen2013			买	1869	BUY	Baheng, West	pahn1237					Baheng, West	买	ʔai³¹
18448	bahengeast-Chen-2013-888-759-1		bahengeast	Chen-2013-888-759	me¹¹	me¹¹	m e ¹¹		Chen2013			买	1869	BUY	Baheng, East	pahn1237					Baheng, East	买	me¹¹
#
10378	luobuoheeastern-Chen-2013-888-429-1		luobuoheeastern	Chen-2013-888-429	ʔu³¹	ʔu³¹	ʔ u ³¹		Chen2013			二	1498	TWO	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	二	ʔu³¹
10379	luobuohewestern-Chen-2013-888-429-1		luobuohewestern	Chen-2013-888-429	ʔu³¹	ʔu³¹	ʔ u ³¹		Chen2013			二	1498	TWO	Luobuohe, Western	luop1235					Luobuohe, Western	二	ʔu³¹
10380	chuanqiandian-Chen-2013-888-429-1		chuanqiandian	Chen-2013-888-429	ʔau⁴³	ʔau⁴³	ʔ au ⁴³		Chen2013			二	1498	TWO	Chuanqiandian	chua1256					Chuanqiandian	二	ʔau⁴³
10381	chuanqiandiancentralguizhou-Chen-2013-888-429-1		chuanqiandiancentralguizhou	Chen-2013-888-429	ʔa²⁴	ʔa²⁴	ʔ a ²⁴		Chen2013			二	1498	TWO	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	二	ʔa²⁴
10382	chuanqiandiansouthernguizhou-Chen-2013-888-429-1		chuanqiandiansouthernguizhou	Chen-2013-888-429	ʔɔ³²	ʔɔ³²	ʔ ɔ ³²		Chen2013			二	1498	TWO	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	二	ʔɔ³²
10383	chuanqiandiannortheastyunnan-Chen-2013-888-429-1		chuanqiandiannortheastyunnan	Chen-2013-888-429	ʔa⁵⁵	ʔa⁵⁵	ʔ a ⁵⁵		Chen2013			二	1498	TWO	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	二	ʔa⁵⁵
10387	qiandongeast-Chen-2013-888-429-1		qiandongeast	Chen-2013-888-429	ʔou²⁴	ʔou²⁴	ʔ ɔ ²⁴		Chen2013			二	1498	TWO	Qiandong, East	east2370					Qiandong, East	二	ʔɔ²⁴
10389	qiandongwest-Chen-2013-888-429-1		qiandongwest	Chen-2013-888-429	ʔɔ⁴⁴	ʔɔ⁴⁴	ʔ ɔ ⁴⁴		Chen2013			二	1498	TWO	Qiandong, West						Qiandong, West	二	ʔɔ⁴⁴
10390	bahengwest-Chen-2013-888-429-1		bahengwest	Chen-2013-888-429	ʔua³⁵	ʔua³⁵	ʔ ua ³⁵		Chen2013			二	1498	TWO	Baheng, West	pahn1237					Baheng, West	二	ʔua³⁵
10391	bahengeast-Chen-2013-888-429-1		bahengeast	Chen-2013-888-429	ʔua³⁵	ʔua³⁵	ʔ ua ³⁵		Chen2013			二	1498	TWO	Baheng, East	pahn1237					Baheng, East	二	ʔua³⁵
#
10872	luobuoheeastern-Chen-2013-888-449-1		luobuoheeastern	Chen-2013-888-449	ʔu³¹ʑo³³	ʔu³¹ʑo³³	ʔ u ³¹ + ʑ o ³³		Chen2013			二十	1710	TWENTY	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	二十	ʔu³¹+ʑo³³
10874	chuanqiandian-Chen-2013-888-449-1		chuanqiandian	Chen-2013-888-449	nen²¹ŋkou²⁴	nen²¹ŋkou²⁴	n e n ²¹ + ⁿk ɔ ²⁴		Chen2013			二十	1710	TWENTY	Chuanqiandian	chua1256					Chuanqiandian	二十	nen²¹+ⁿkɔ²⁴
10881	qiandongeast-Chen-2013-888-449-1		qiandongeast	Chen-2013-888-449	ȵuŋ⁵³tɕeu¹³	ȵuŋ⁵³tɕeu¹³	ȵ u ŋ ⁵³ + tɕ eu ¹³		Chen2013			二十	1710	TWENTY	Qiandong, East	east2370					Qiandong, East	二十	ȵuŋ⁵³+tɕeu¹³
10883	qiandongwest-Chen-2013-888-449-1		qiandongwest	Chen-2013-888-449	ʔɔ⁴⁴tɕu⁵³	ʔɔ⁴⁴tɕu⁵³	ʔ ɔ ⁴⁴ + tɕ u ⁵³		Chen2013			二十	1710	TWENTY	Qiandong, West						Qiandong, West	二十	ʔɔ⁴⁴+tɕu⁵³
10885	bahengeast-Chen-2013-888-449-1		bahengeast	Chen-2013-888-449	ȵa³¹kʰu³¹	ȵa³¹kʰu³¹	ȵ a ³¹ + kʰ u ³¹		Chen2013			二十	1710	TWENTY	Baheng, East	pahn1237					Baheng, East	二十	ȵa³¹+kʰu³¹
10873	luobuohewestern-Chen-2013-888-449-1		luobuohewestern	Chen-2013-888-449	ʔu³¹ʑo³¹	ʔu³¹ʑo³¹	ʔ u ³¹ + ʑ o ³¹		Chen2013			二十	1710	TWENTY	Luobuohe, Western	luop1235					Luobuohe, Western	二十	ʔu³¹+ʑo³¹
10875	chuanqiandiancentralguizhou-Chen-2013-888-449-1		chuanqiandiancentralguizhou	Chen-2013-888-449	ȵã³¹ŋkə⁵⁵	ȵã³¹ŋkə⁵⁵	ȵ ã ³¹ + ⁿk ə ⁵⁵		Chen2013			二十	1710	TWENTY	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	二十	ȵã³¹+ⁿkə⁵⁵
10876	chuanqiandiansouthernguizhou-Chen-2013-888-449-1		chuanqiandiansouthernguizhou	Chen-2013-888-449	ȵa⁵³ŋku²¹	ȵa⁵³ŋku²¹	ȵ a ⁵³ + ⁿk u ²¹		Chen2013			二十	1710	TWENTY	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	二十	ȵa⁵³+ⁿku²¹
10877	chuanqiandiannortheastyunnan-Chen-2013-888-449-1		chuanqiandiannortheastyunnan	Chen-2013-888-449	ȵɦi³¹ŋgɦau³¹	ȵɦi³¹ŋgɦau³¹	ȵ ɦ i ³¹ + ⁿg ɦ au ³¹		Chen2013			二十	1710	TWENTY	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	二十	ȵɦi³¹+ⁿgɦau³¹
10884	bahengwest-Chen-2013-888-449-1		bahengwest	Chen-2013-888-449	ȵaŋ⁴⁴ku⁴²	ȵaŋ⁴⁴ku⁴²	ȵ a ŋ ⁴⁴ + k u ⁴²		Chen2013			二十	1710	TWENTY	Baheng, West	pahn1237					Baheng, West	二十	ȵaŋ⁴⁴+ku⁴²
#
101	luobuoheeastern-Chen-2013-888-5-1		luobuoheeastern	Chen-2013-888-5	ʔa⁰²tuŋ⁵⁵	ʔa⁰²tuŋ⁵⁵	ʔ a ²/⁰ + t u ŋ ⁵⁵		Chen2013			云	1489	CLOUD	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	云	ʔa²/⁰+tuŋ⁵⁵
102	luobuohewestern-Chen-2013-888-5-1		luobuohewestern	Chen-2013-888-5	ʔə⁰²toŋ⁵⁵	ʔə⁰²toŋ⁵⁵	ʔ ə ²/⁰ + t o ŋ ⁵⁵		Chen2013			云	1489	CLOUD	Luobuohe, Western	luop1235					Luobuohe, Western	云	ʔə²/⁰+toŋ⁵⁵
103	chuanqiandian-Chen-2013-888-5-1		chuanqiandian	Chen-2013-888-5	tɬaŋ⁴³ʔoŋ⁴⁴	tɬaŋ⁴³ʔoŋ⁴⁴	tɬ a ŋ ⁴³ + ʔ o ŋ ⁴⁴		Chen2013			云	1489	CLOUD	Chuanqiandian	chua1256					Chuanqiandian	云	tɬaŋ⁴³+ʔoŋ⁴⁴
104	chuanqiandiancentralguizhou-Chen-2013-888-5-1		chuanqiandiancentralguizhou	Chen-2013-888-5	tə⁰²ʔõ⁴²	tə⁰²ʔõ⁴²	t ə ²/⁰ + ʔ õ ⁴²		Chen2013			云	1489	CLOUD	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	云	tə²/⁰+ʔõ⁴²
105	chuanqiandiansouthernguizhou-Chen-2013-888-5-1		chuanqiandiansouthernguizhou	Chen-2013-888-5	ʔaŋ⁵⁵	ʔaŋ⁵⁵	ʔ a ŋ ⁵⁵		Chen2013			云	1489	CLOUD	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	云	ʔaŋ⁵⁵
106	chuanqiandiannortheastyunnan-Chen-2013-888-5-1		chuanqiandiannortheastyunnan	Chen-2013-888-5	haɯ⁵⁵po¹¹	haɯ⁵⁵po¹¹	h a ɯ ⁵⁵ + p o ¹¹		Chen2013			云	1489	CLOUD	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	云	haɯ⁵⁵+po¹¹
110	qiandongeast-Chen-2013-888-5-1		qiandongeast	Chen-2013-888-5	ʔeu²⁴ʑin²²	ʔeu²⁴ʑin²²	ʔ eu ²⁴ + ʑ i n ²²		Chen2013			云	1489	CLOUD	Qiandong, East	east2370					Qiandong, East	云	ʔeu²⁴+ʑin²²
112	qiandongwest-Chen-2013-888-5-1		qiandongwest	Chen-2013-888-5	ʔuŋ³³vei⁵⁵	ʔuŋ³³vei⁵⁵	ʔ u ŋ ³³ + v ei ⁵⁵		Chen2013			云	1489	CLOUD	Qiandong, West						Qiandong, West	云	ʔuŋ³³+vei⁵⁵
113	bahengwest-Chen-2013-888-5-1		bahengwest	Chen-2013-888-5	qa⁰³toŋ⁵⁵	qa⁰³toŋ⁵⁵	q a ³/⁰ + t o ŋ ⁵⁵		Chen2013			云	1489	CLOUD	Baheng, West	pahn1237					Baheng, West	云	qa³/⁰+toŋ⁵⁵
114	bahengeast-Chen-2013-888-5-1		bahengeast	Chen-2013-888-5	ho³⁵	ho³⁵	h o ³⁵		Chen2013			云	1489	CLOUD	Baheng, East	pahn1237					Baheng, East	云	ho³⁵
#
10453	luobuoheeastern-Chen-2013-888-432-1		luobuoheeastern	Chen-2013-888-432	pja³¹	pja³¹	p j a ³¹		Chen2013			五	493	FIVE	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	五	pja³¹
10455	chuanqiandian-Chen-2013-888-432-1		chuanqiandian	Chen-2013-888-432	tʂi⁴³	tʂi⁴³	t ʂ i ⁴³		Chen2013			五	493	FIVE	Chuanqiandian	chua1256					Chuanqiandian	五	tʂi⁴³
10456	chuanqiandiancentralguizhou-Chen-2013-888-432-1		chuanqiandiancentralguizhou	Chen-2013-888-432	pla²⁴	pla²⁴	p l a ²⁴		Chen2013			五	493	FIVE	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	五	pla²⁴
10457	chuanqiandiansouthernguizhou-Chen-2013-888-432-1		chuanqiandiansouthernguizhou	Chen-2013-888-432	pʐɿ³²	pʐɿ³²	p ʐ ɿ ³²		Chen2013			五	493	FIVE	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	五	pʐɿ³²
10458	chuanqiandiannortheastyunnan-Chen-2013-888-432-1		chuanqiandiannortheastyunnan	Chen-2013-888-432	pɯ⁵⁵	pɯ⁵⁵	p ɯ ⁵⁵		Chen2013			五	493	FIVE	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	五	pɯ⁵⁵
10462	qiandongeast-Chen-2013-888-432-1		qiandongeast	Chen-2013-888-432	tsa²⁴	tsa²⁴	ts a ²⁴		Chen2013			五	493	FIVE	Qiandong, East	east2370					Qiandong, East	五	tsa²⁴
10464	qiandongwest-Chen-2013-888-432-1		qiandongwest	Chen-2013-888-432	pja⁴⁴	pja⁴⁴	p j a ⁴⁴		Chen2013			五	493	FIVE	Qiandong, West						Qiandong, West	五	pja⁴⁴
10466	bahengeast-Chen-2013-888-432-1		bahengeast	Chen-2013-888-432	pja³⁵	pja³⁵	p j a ³⁵		Chen2013			五	493	FIVE	Baheng, East	pahn1237					Baheng, East	五	pja³⁵
10465	bahengwest-Chen-2013-888-432-1		bahengwest	Chen-2013-888-432	tja³⁵	tja³⁵	t j a ³⁵		Chen2013			五	493	FIVE	Baheng, West	pahn1237					Baheng, West	五	tja³⁵
10454	luobuohewestern-Chen-2013-888-432-1		luobuohewestern	Chen-2013-888-432	pa³¹	pa³¹	p a ³¹		Chen2013			五	493	FIVE	Luobuohe, Western	luop1235					Luobuohe, Western	五	pa³¹
#
13626	luobuoheeastern-Chen-2013-888-561-1		luobuoheeastern	Chen-2013-888-561	tə⁰²ʁwen³¹	tə⁰²ʁwen³¹	t ə ²/⁰ + ʁ w e n ³¹		Chen2013			亮	679	BRIGHT	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	亮	tə²/⁰+ʁwen³¹
13627	luobuohewestern-Chen-2013-888-561-1		luobuohewestern	Chen-2013-888-561	ʁwen³¹	ʁwen³¹	ʁ w e n ³¹		Chen2013			亮	679	BRIGHT	Luobuohe, Western	luop1235					Luobuohe, Western	亮	ʁwen³¹
13628	chuanqiandian-Chen-2013-888-561-1		chuanqiandian	Chen-2013-888-561	po²⁴ke⁵⁵	po²⁴ke⁵⁵	p o ²⁴ + k e ⁵⁵		Chen2013			亮	679	BRIGHT	Chuanqiandian	chua1256					Chuanqiandian	亮	po²⁴+ke⁵⁵
13629	chuanqiandiancentralguizhou-Chen-2013-888-561-1		chuanqiandiancentralguizhou	Chen-2013-888-561	qẽ³¹; kõ⁵⁵	qẽ³¹	q ẽ ³¹		Chen2013			亮	679	BRIGHT	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	亮	qẽ³¹
13630	chuanqiandiansouthernguizhou-Chen-2013-888-561-1		chuanqiandiansouthernguizhou	Chen-2013-888-561	xwa⁵³	xwa⁵³	xʷ a ⁵³		Chen2013			亮	679	BRIGHT	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	亮	xʷa⁵³
13631	chuanqiandiannortheastyunnan-Chen-2013-888-561-1		chuanqiandiannortheastyunnan	Chen-2013-888-561	tɕi³³	tɕi³³	tɕ i ³³		Chen2013			亮	679	BRIGHT	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	亮	tɕi³³
13635	qiandongeast-Chen-2013-888-561-1		qiandongeast	Chen-2013-888-561	fan²²	fan²²	f a n ²²		Chen2013			亮	679	BRIGHT	Qiandong, East	east2370					Qiandong, East	亮	fan²²
13637	qiandongwest-Chen-2013-888-561-1		qiandongwest	Chen-2013-888-561	kuæ̃⁵⁵	kuæ̃⁵⁵	k u æ̃ ⁵⁵		Chen2013			亮	679	BRIGHT	Qiandong, West						Qiandong, West	亮	kuæ̃⁵⁵
13638	bahengwest-Chen-2013-888-561-1		bahengwest	Chen-2013-888-561	njei⁴⁴	njei⁴⁴	nʲ ei ⁴⁴		Chen2013			亮	679	BRIGHT	Baheng, West	pahn1237					Baheng, West	亮	nʲei⁴⁴
13639	bahengeast-Chen-2013-888-561-1		bahengeast	Chen-2013-888-561	mpje³¹	mpje³¹	ⁿp j e ³¹		Chen2013			亮	679	BRIGHT	Baheng, East	pahn1237					Baheng, East	亮	ⁿpje³¹
#
12768	luobuoheeastern-Chen-2013-888-526-1		luobuoheeastern	Chen-2013-888-526	mo³¹tsei⁵⁵	mo³¹tsei⁵⁵	m o ³¹ + ts ei ⁵⁵		Chen2013			什么	1236	WHAT	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	什么	mo³¹+tsei⁵⁵
12769	luobuohewestern-Chen-2013-888-526-1		luobuohewestern	Chen-2013-888-526	tsi⁵⁵tsi⁵⁵	tsi⁵⁵tsi⁵⁵	ts i ⁵⁵ + ts i ⁵⁵		Chen2013			什么	1236	WHAT	Luobuohe, Western	luop1235					Luobuohe, Western	什么	tsi⁵⁵+tsi⁵⁵
12770	chuanqiandian-Chen-2013-888-526-1		chuanqiandian	Chen-2013-888-526	la⁴³tʂi⁵⁵	la⁴³tʂi⁵⁵	l a ⁴³ + t ʂ i ⁵⁵		Chen2013			什么	1236	WHAT	Chuanqiandian	chua1256					Chuanqiandian	什么	la⁴³+tʂi⁵⁵
12771	chuanqiandiancentralguizhou-Chen-2013-888-526-1		chuanqiandiancentralguizhou	Chen-2013-888-526	ʑa²⁴; sõ¹³tə²²	ʑa²⁴	ʑ a ²⁴		Chen2013			什么	1236	WHAT	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	什么	ʑa²⁴
12772	chuanqiandiansouthernguizhou-Chen-2013-888-526-1		chuanqiandiansouthernguizhou	Chen-2013-888-526	saŋ⁴²si¹³	saŋ⁴²si¹³	s a ŋ ⁴² + s i ¹³		Chen2013			什么	1236	WHAT	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	什么	saŋ⁴²+si¹³
12773	chuanqiandiannortheastyunnan-Chen-2013-888-526-1		chuanqiandiannortheastyunnan	Chen-2013-888-526	qa⁵⁵ʂʅ³³	qa⁵⁵ʂʅ³³	q a ⁵⁵ + ʂ ʅ ³³		Chen2013			什么	1236	WHAT	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	什么	qa⁵⁵+ʂʅ³³
12777	qiandongeast-Chen-2013-888-526-1		qiandongeast	Chen-2013-888-526	tɕi³³	tɕi³³	tɕ i ³³		Chen2013			什么	1236	WHAT	Qiandong, East	east2370					Qiandong, East	什么	tɕi³³
12779	qiandongwest-Chen-2013-888-526-1		qiandongwest	Chen-2013-888-526	lei⁴⁴ʑe²²	lei⁴⁴ʑe²²	l ei ⁴⁴ + ʑ e ²²		Chen2013			什么	1236	WHAT	Qiandong, West						Qiandong, West	什么	lei⁴⁴+ʑe²²
