ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT	STRUCTURE
20428	840	pare (peel with a knife)	ZaoMin	Zao Min	fjat⁴⁴; hat⁴⁴	fjat⁴⁴	f j a t ⁴⁴	dzao1238		24.612303	112.266749		3 6 7 1 8	ACXLT	BJAT5	15	15.B.C 15.J.C 15.A.V 15.T.c 15.5.T	1.6 1.2 3.0 1.1 1.0	fjat⁴⁴	0	1704	f j a t ⁴⁴	i m n c t
20430	840	pare (peel with a knife)	Younuo	Younuo	le⁴⁴	le⁴⁴	l e ⁴⁴	youn1235		25.730893	110.115975		5 7 8	AXT	LE5	14	14.L.C 14.E.V 14.5.T	1.6 3.0 1.0	le⁴⁴	0	1703	l e ⁴⁴	i n t
20433	840	pare (peel with a knife)	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	ka²⁴; ʐõ¹³	ka²⁴	k a ²⁴	nort2749		26.231562	106.861969		1 7 8	AXT	KA2	3	3.K.C 3.A.V 3.2.T	1.6 3.0 1.0	ka²⁴	0	1706	k a ²⁴	i n t
20434	840	pare (peel with a knife)	WesternXiangxi	Xiangxi, West	ɕɑ⁴⁴	ɕɑ⁴⁴	ɕ ɑ ⁴⁴	west2430		28.33212	109.422366		3 7 8	AXT	SA5	13	13.S.C 13.A.V 13.5.T	1.6 3.0 1.0	ɕɑ⁴⁴	0	1702	ɕ - ɑ - ⁴⁴	i n t
20435	840	pare (peel with a knife)	EasternLuobuohe	Luobuohe, Eastern	tɕʰi³³	tɕʰi³³	tɕʰ i ³³	luop1235		26.63966	107.913354		2 7 8	AXT	CI4	6	6.C.C 6.I.V 6.4.T	1.6 3.0 1.0	tɕʰi³³	0	1701	tɕʰ i ³³	i n t
20439	840	pare (peel with a knife)	Bana	Bana	sjo³⁵	sjo³⁵	s j o ³⁵			26.265147	110.096902		3 6 7 8	ACXT	SJU2	1	1.S.C 1.J.C 1.U.V 1.2.T	1.6 1.2 3.0 1.0	sjo³⁵	0	1702	s j o - ³⁵	i m n t
20440	840	pare (peel with a knife)	EasternXiangxi	Xiangxi, East	saŋ⁵³	saŋ⁵³	s a ŋ ⁵³	east2371		28.124036	109.890473		3 7 4 8	AXLT	SAN3	8	8.S.C 8.A.V 8.N.c 8.3.T	1.6 3.0 1.1 1.0	saŋ⁵³	0	1702	s - a ŋ ⁵³	i n c t
20441	840	pare (peel with a knife)	EasternQiandong	Qiandong, East	pʰin³⁵	pʰin³⁵	pʰ i n ³⁵	east2370		27.78098	110.499463		1 7 4 8	AXLT	PIN2	7	7.P.C 7.I.V 7.N.c 7.2.T	1.6 3.0 1.1 1.0	pʰin³⁵	0	1705	pʰ i n ³⁵	i n c t
20442	840	pare (peel with a knife)	WesternQiandong	Qiandong, West	tɕʰa¹¹	tɕʰa¹¹	tɕʰ a ¹¹			26.43106	107.68758		2 7 8	AXT	CA1	12	12.C.C 12.A.V 12.1.T	1.6 3.0 1.0	tɕʰa¹¹	0	1701	tɕʰ a ¹¹	i n t
20443	840	pare (peel with a knife)	EasternBahen	Baheng, East	xuŋ³⁵	xuŋ³⁵	x u ŋ ³⁵	pahn1237		27.11733	111.02615		3 7 4 8	AXLT	GYN2	5	5.G.C 5.Y.V 5.N.c 5.2.T	1.6 3.0 1.1 1.0	xuŋ³⁵	0	1702	x - u ŋ ³⁵	i n c t
20444	840	pare (peel with a knife)	Chuanqiandian	Chuanqiandian	tu²¹	tu²¹	t u ²¹	chua1256		27.51846	105.421028		1 7 8	AXT	TY3	4	4.T.C 4.Y.V 4.3.T	1.6 3.0 1.0	tu²¹	0	1707	t u ²¹	i n t
21304	877	peck (birds)	WesternBaheng	Baheng, West	n̥au⁵³	n̥au⁵³	n̥ au ⁵³	pahn1237		25.74971	109.286281		4 7 8	AXT	NA3	10	10.N.C 10.A.V 10.3.T	1.6 3.0 1.0	n̥au⁵³	0	1712	n̥ au ⁵³	i n t
21305	877	peck (birds)	Numao	Numao	mpei¹³	mpei¹³	ⁿp ei ¹³	numa1251		25.447767	108.064732		1 7 8	AXT	PE2	9	9.P.C 9.E.V 9.2.T	1.6 3.0 1.0	ⁿpei¹³	0	1713	ⁿp ei ¹³	i n t
21306	877	peck (birds)	WesternLuobuohe	Luobuohe, Western	ȵtɕo³¹	ȵtɕo³¹	ⁿtɕ o ³¹	luop1235		26.854607	107.226676		2 7 8	AXT	CU3	11	11.C.C 11.U.V 11.3.T	1.6 3.0 1.0	ⁿtɕo³¹	0	1710	ⁿtɕ o ³¹	i n t
21313	877	peck (birds)	Younuo	Younuo	tjon⁴⁴	tjon⁴⁴	t j o n ⁴⁴	youn1235		25.730893	110.115975		1 6 7 4 8	ACXLT	TJUN5	14	14.T.C 14.J.C 14.U.V 14.N.c 14.5.T	1.6 1.2 3.0 1.1 1.0	tjon⁴⁴	0	1711	t j o n ⁴⁴	i m n c t
21316	877	peck (birds)	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	ȵtɕə⁴²	ȵtɕə⁴²	ⁿtɕ ə ⁴²	nort2749		26.231562	106.861969		2 7 8	AXT	CE3	3	3.C.C 3.E.V 3.3.T	1.6 3.0 1.0	ⁿtɕə⁴²	0	1710	ⁿtɕ ə ⁴²	i n t
21317	877	peck (birds)	WesternXiangxi	Xiangxi, West	ȵtɕu⁴⁴	ȵtɕu⁴⁴	ⁿtɕ u ⁴⁴	west2430		28.33212	109.422366		2 7 8	AXT	CY5	13	13.C.C 13.Y.V 13.5.T	1.6 3.0 1.0	ⁿtɕu⁴⁴	1	1710	ⁿtɕ u ⁴⁴	i n t
21318	877	peck (birds)	EasternLuobuohe	Luobuohe, Eastern	ȵtɕo³³	ȵtɕo³³	ⁿtɕ o ³³	luop1235		26.63966	107.913354		2 7 8	AXT	CU4	6	6.C.C 6.U.V 6.4.T	1.6 3.0 1.0	ⁿtɕo³³	0	1710	ⁿtɕ o ³³	i n t
21324	877	peck (birds)	WesternQiandong	Qiandong, West	tjo⁵⁵	tjo⁵⁵	t j o ⁵⁵			26.43106	107.68758		1 6 7 8	ACXT	TJU5	12	12.T.C 12.J.C 12.U.V 12.5.T	1.6 1.2 3.0 1.0	tjo⁵⁵	0	1711	t j o - ⁵⁵	i m n t
21325	877	peck (birds)	EasternBahen	Baheng, East	tjau³⁵	tjau³⁵	t j au ³⁵	pahn1237		27.11733	111.02615		1 6 7 8	ACXT	TJA2	5	5.T.C 5.J.C 5.A.V 5.2.T	1.6 1.2 3.0 1.0	tjau³⁵	0	1711	t j au - ³⁵	i m n t
21326	877	peck (birds)	Chuanqiandian	Chuanqiandian	ȵtɕeu³³	ȵtɕeu³³	ⁿtɕ eu ³³	chua1256		27.51846	105.421028		2 7 8	AXT	CE4	4	4.C.C 4.E.V 4.4.T	1.6 3.0 1.0	ⁿtɕeu³³	0	1710	ⁿtɕ eu ³³	i n t
21309	877	peck (birds)	BiaoMin	Biao Min	tɔ²⁴	tɔ²⁴	t ɔ ²⁴	biao1254		25.82286	111.29622		1 7 8	AXT	TU2	2	2.T.C 2.U.V 2.2.T	1.6 3.0 1.0	tɔ²⁴	0	1710	t ɔ ²⁴	i n t
21311	877	peck (birds)	ZaoMin	Zao Min	ʑut⁴⁴	ʑut⁴⁴	ʑ u t ⁴⁴	dzao1238		24.612303	112.266749		3 7 1 8	AXLT	SYT5	15	15.S.C 15.Y.V 15.T.c 15.5.T	1.6 3.0 1.1 1.0	ʑut⁴⁴	0	1714	ʑ u t ⁴⁴	i n c t
21322	877	peck (birds)	Bana	Bana	dʑu⁵⁵	dʑu⁵⁵	dʑ u ⁵⁵			26.265147	110.096902		2 7 8	AXT	CY5	1	1.C.C 1.Y.V 1.5.T	1.6 3.0 1.0	dʑu⁵⁵	1	1710	dʑ u ⁵⁵	i n t
21323	877	peck (birds)	EasternXiangxi	Xiangxi, East	dja³⁵	dja³⁵	d j a ³⁵	east2371		28.124036	109.890473		1 6 7 8	ACXT	TJA2	8	8.T.C 8.J.C 8.A.V 8.2.T	1.6 1.2 3.0 1.0	dja³⁵	0	1711	d j a - ³⁵	i m n t
19166	789	pee	WesternBaheng	Baheng, West	ŋ̩⁵³wei¹¹	ŋ̩⁵³wei¹¹	ŋ̩ ⁵³ + w ei ¹¹	pahn1237	592	25.74971	109.286281		4 8 9 6 7 8	AT_AXT	N3_WE1	10	10.N.C 10.3.T 10._._ 10.W.C 10.E.V 10.1.T	1.6 1.0 0.0 1.6 3.0 1.0	ŋ̩⁵³+wei¹¹	0	1722 1721	ŋ̩ ⁵³ + w ei ¹¹	i t + m n t
19167	789	pee	Numao	Numao	lu³¹	lu³¹	l u ³¹	numa1251	592	25.447767	108.064732		5 7 8	AXT	LY3	9	9.L.C 9.Y.V 9.3.T	1.6 3.0 1.0	lu³¹	0	1717	l u ³¹	i n t
19168	789	pee	WesternLuobuohe	Luobuohe, Western	tsoŋ³⁵	tsoŋ³⁵	ts o ŋ ³⁵	luop1235	592	26.854607	107.226676		2 7 4 8	AXLT	CUN2	11	11.C.C 11.U.V 11.N.c 11.2.T	1.6 3.0 1.1 1.0	tsoŋ³⁵	1	1719	ts o ŋ ³⁵	i n c t
19171	789	pee	BiaoMin	Biao Min	ȵɛ⁵³	ȵɛ⁵³	ȵ ɛ ⁵³	biao1254	592	25.82286	111.29622		4 7 8	AXT	NE3	2	2.N.C 2.E.V 2.3.T	1.6 3.0 1.0	ȵɛ⁵³	0	1723	ȵ ɛ ⁵³	i n t
19173	789	pee	ZaoMin	Zao Min	ʔeŋ⁴²	ʔeŋ⁴²	ʔ e ŋ ⁴²	dzao1238	592	24.612303	112.266749		1 7 4 8	AXLT	HEN3	15	15.H.C 15.E.V 15.N.c 15.3.T	1.6 3.0 1.1 1.0	ʔeŋ⁴²	0	1716	ʔ e ŋ ⁴²	i n c t
19175	789	pee	Younuo	Younuo	ʔaŋ⁴⁴	ʔaŋ⁴⁴	ʔ a ŋ ⁴⁴	youn1235	592	25.730893	110.115975		1 7 4 8	AXLT	HAN5	14	14.H.C 14.A.V 14.N.c 14.5.T	1.6 3.0 1.1 1.0	ʔaŋ⁴⁴	1	1716	ʔ a ŋ ⁴⁴	i n c t
19178	789	pee	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	sʰa¹³	sʰa¹³	sʰ a ¹³	nort2749	592	26.231562	106.861969		3 7 8	AXT	SA2	3	3.S.C 3.A.V 3.2.T	1.6 3.0 1.0	sʰa¹³	0	1720	sʰ a ¹³	i n t
19179	789	pee	WesternXiangxi	Xiangxi, West	qei²²	qei²²	q ei ²²	west2430	592	28.33212	109.422366		1 7 8	AXT	KE1	13	13.K.C 13.E.V 13.1.T	1.6 3.0 1.0	qei²²	0	1718	q ei ²²	i n t
19180	789	pee	EasternLuobuohe	Luobuohe, Eastern	tsəu³¹	tsəu³¹	ts əu ³¹	luop1235	592	26.63966	107.913354		2 7 8	AXT	CE3	6	6.C.C 6.E.V 6.3.T	1.6 3.0 1.0	tsəu³¹	0	1720	ts əu ³¹	i n t
19184	789	pee	Bana	Bana	ʔin⁵⁵	ʔin⁵⁵	ʔ i n ⁵⁵		592	26.265147	110.096902		1 7 4 8	AXLT	HIN5	1	1.H.C 1.I.V 1.N.c 1.5.T	1.6 3.0 1.1 1.0	ʔin⁵⁵	0	1716	ʔ i n ⁵⁵	i n c t
19185	789	pee	EasternXiangxi	Xiangxi, East	tsaŋ³³	tsaŋ³³	ts a ŋ ³³	east2371	592	28.124036	109.890473		2 7 4 8	AXLT	CAN4	8	8.C.C 8.A.V 8.N.c 8.4.T	1.6 3.0 1.1 1.0	tsaŋ³³	1	1719	ts a ŋ ³³	i n c t
19186	789	pee	EasternQiandong	Qiandong, East	ʔen³³	ʔen³³	ʔ e n ³³	east2370	592	27.78098	110.499463		1 7 4 8	AXLT	HEN4	7	7.H.C 7.E.V 7.N.c 7.4.T	1.6 3.0 1.1 1.0	ʔen³³	0	1716	ʔ e n ³³	i n c t
19187	789	pee	WesternQiandong	Qiandong, West	ɕo¹³	ɕo¹³	ɕ o ¹³		592	26.43106	107.68758		3 7 8	AXT	SU2	12	12.S.C 12.U.V 12.2.T	1.6 3.0 1.0	ɕo¹³	0	1720	ɕ o ¹³	i n t
19188	789	pee	EasternBahen	Baheng, East	ŋ̩⁵³	ŋ̩⁵³	ŋ̩ ⁵³	pahn1237	592	27.11733	111.02615		4 8	AT	N3	5	5.N.C 5.3.T	1.6 1.0	ŋ̩⁵³	0	1722	ŋ̩ ⁵³	i t
19189	789	pee	Chuanqiandian	Chuanqiandian	tʂau⁴⁴	tʂau⁴⁴	ʈʂ au ⁴⁴	chua1256	592	27.51846	105.421028		2 7 8	AXT	CA5	4	4.C.C 4.A.V 4.5.T	1.6 3.0 1.0	ʈʂau⁴⁴	1	1720	ʈʂ au ⁴⁴	i n t
16001	658	pestle	WesternBaheng	Baheng, West	to³¹	to³¹	t o ³¹	pahn1237	225	25.74971	109.286281		1 7 8	AXT	TU3	10	10.T.C 10.U.V 10.3.T	1.6 3.0 1.0	to³¹	1	1725	t o - ³¹	i n t
16002	658	pestle	Numao	Numao	tai⁵³	tai⁵³	t ai ⁵³	numa1251	225	25.447767	108.064732		1 7 8	AXT	TA3	9	9.T.C 9.A.V 9.3.T	1.6 3.0 1.0	tai⁵³	0	1725	t ai - ⁵³	i n t
16003	658	pestle	WesternLuobuohe	Luobuohe, Western	ntɑŋ⁵⁵	ntɑŋ⁵⁵	ⁿt ɑ ŋ ⁵⁵	luop1235	225	26.854607	107.226676		1 7 4 8	AXLT	TAN5	11	11.T.C 11.A.V 11.N.c 11.5.T	1.6 3.0 1.1 1.0	ⁿtɑŋ⁵⁵	0	1725	ⁿt ɑ ŋ ⁵⁵	i n c t
16006	658	pestle	BiaoMin	Biao Min	tau³⁵	tau³⁵	t au ³⁵	biao1254	225	25.82286	111.29622		1 7 8	AXT	TA2	2	2.T.C 2.A.V 2.2.T	1.6 3.0 1.0	tau³⁵	0	1725	t au - ³⁵	i n t
16008	658	pestle	ZaoMin	Zao Min	top²²	top²²	t o p ²²	dzao1238	225	24.612303	112.266749		1 7 1 8	AXLT	TUP1	15	15.T.C 15.U.V 15.P.c 15.1.T	1.6 3.0 1.1 1.0	top²²	0	1726	t o p ²²	i n c t
16010	658	pestle	Younuo	Younuo	tai²¹	tai²¹	t ai ²¹	youn1235	225	25.730893	110.115975		1 7 8	AXT	TA3	14	14.T.C 14.A.V 14.3.T	1.6 3.0 1.0	tai²¹	0	1725	t ai - ²¹	i n t
16013	658	pestle	WesternXiangxi	Xiangxi, West	ljɔ³⁵	ljɔ³⁵	l j ɔ ³⁵	west2430	225	28.33212	109.422366		5 6 7 8	ACXT	LJU2	13	13.L.C 13.J.C 13.U.V 13.2.T	1.6 1.2 3.0 1.0	ljɔ³⁵	0	1727	l j ɔ ³⁵	i m n t
16014	658	pestle	EasternLuobuohe	Luobuohe, Eastern	ta⁵⁵	ta⁵⁵	t a ⁵⁵	luop1235	225	26.63966	107.913354		1 7 8	AXT	TA5	6	6.T.C 6.A.V 6.5.T	1.6 3.0 1.0	ta⁵⁵	0	1725	t a - ⁵⁵	i n t
16018	658	pestle	Bana	Bana	tai⁵³	tai⁵³	t ai ⁵³		225	26.265147	110.096902		1 7 8	AXT	TA3	1	1.T.C 1.A.V 1.3.T	1.6 3.0 1.0	tai⁵³	0	1725	t ai - ⁵³	i n t
16019	658	pestle	EasternXiangxi	Xiangxi, East	ljo⁵³	ljo⁵³	l j o ⁵³	east2371	225	28.124036	109.890473		5 6 7 8	ACXT	LJU3	8	8.L.C 8.J.C 8.U.V 8.3.T	1.6 1.2 3.0 1.0	ljo⁵³	0	1727	l j o ⁵³	i m n t
16020	658	pestle	WesternQiandong	Qiandong, West	ta¹³	ta¹³	t a ¹³		225	26.43106	107.68758		1 7 8	AXT	TA2	12	12.T.C 12.A.V 12.2.T	1.6 3.0 1.0	ta¹³	0	1725	t a - ¹³	i n t
16021	658	pestle	EasternBahen	Baheng, East	to³¹³	to³¹³	t o ³¹³	pahn1237	225	27.11733	111.02615		1 7 8	AXT	TU6	5	5.T.C 5.U.V 5.6.T	1.6 3.0 1.0	to³¹³	1	1725	t o - ³¹³	i n t
16022	658	pestle	Chuanqiandian	Chuanqiandian	ʈʰu⁴⁴	ʈʰu⁴⁴	ʈʰ u ⁴⁴	chua1256	225	27.51846	105.421028		1 7 8	AXT	TY5	4	4.T.C 4.Y.V 4.5.T	1.6 3.0 1.0	ʈʰu⁴⁴	0	1725	ʈʰ u - ⁴⁴	i n t
17569	723	pick up (food with chopsticks)	WesternBaheng	Baheng, West	te⁵³	te⁵³	t e ⁵³	pahn1237		25.74971	109.286281		1 7 8	AXT	TE3	10	10.T.C 10.E.V 10.3.T	1.6 3.0 1.0	te⁵³	0	1729	t - e ⁵³	i n t
17570	723	pick up (food with chopsticks)	Numao	Numao	ta⁴⁴	ta⁴⁴	t a ⁴⁴	numa1251		25.447767	108.064732		1 7 8	AXT	TA5	9	9.T.C 9.A.V 9.5.T	1.6 3.0 1.0	ta⁴⁴	0	1729	t - a ⁴⁴	i n t
17571	723	pick up (food with chopsticks)	WesternLuobuohe	Luobuohe, Western	nte³¹	nte³¹	ⁿt e ³¹	luop1235		26.854607	107.226676		1 7 8	AXT	TE3	11	11.T.C 11.E.V 11.3.T	1.6 3.0 1.0	ⁿte³¹	0	1729	ⁿt - e ³¹	i n t
17574	723	pick up (food with chopsticks)	BiaoMin	Biao Min	gat⁵³	gat⁵³	g a t ⁵³	biao1254		25.82286	111.29622		1 7 1 8	AXLT	KAT3	2	2.K.C 2.A.V 2.T.c 2.3.T	1.6 3.0 1.1 1.0	gat⁵³	0	1732	g a t ⁵³	i n c t
17576	723	pick up (food with chopsticks)	ZaoMin	Zao Min	kap⁴⁴	kap⁴⁴	k a p ⁴⁴	dzao1238		24.612303	112.266749		1 7 1 8	AXLT	KAP5	15	15.K.C 15.A.V 15.P.c 15.5.T	1.6 3.0 1.1 1.0	kap⁴⁴	0	1732	k a p ⁴⁴	i n c t
17578	723	pick up (food with chopsticks)	Younuo	Younuo	jeu⁵⁴	jeu⁵⁴	j eu ⁵⁴	youn1235		25.730893	110.115975		6 7 8	AXT	JE3	14	14.J.C 14.E.V 14.3.T	1.6 3.0 1.0	jeu⁵⁴	0	1730	j eu ⁵⁴	m n t
17581	723	pick up (food with chopsticks)	WesternXiangxi	Xiangxi, West	tɑ⁴⁴	tɑ⁴⁴	t ɑ ⁴⁴	west2430		28.33212	109.422366		1 7 8	AXT	TA5	13	13.T.C 13.A.V 13.5.T	1.6 3.0 1.0	tɑ⁴⁴	0	1729	t - ɑ ⁴⁴	i n t
17582	723	pick up (food with chopsticks)	EasternLuobuohe	Luobuohe, Eastern	nti³³	nti³³	ⁿt i ³³	luop1235		26.63966	107.913354		1 7 8	AXT	TI4	6	6.T.C 6.I.V 6.4.T	1.6 3.0 1.0	ⁿti³³	0	1729	ⁿt - i ³³	i n t
17586	723	pick up (food with chopsticks)	Bana	Bana	dju²²	dju²²	d j u ²²			26.265147	110.096902		1 6 7 8	ACXT	TJY1	1	1.T.C 1.J.C 1.Y.V 1.1.T	1.6 1.2 3.0 1.0	dju²²	0	1729	d j u ²²	i m n t
17587	723	pick up (food with chopsticks)	EasternXiangxi	Xiangxi, East	qa³⁵	qa³⁵	q a ³⁵	east2371		28.124036	109.890473		1 7 8	AXT	KA2	8	8.K.C 8.A.V 8.2.T	1.6 3.0 1.0	qa³⁵	0	1731	q a ³⁵	i n t
17588	723	pick up (food with chopsticks)	WesternQiandong	Qiandong, West	tɕa¹¹	tɕa¹¹	tɕ a ¹¹			26.43106	107.68758		2 7 8	AXT	CA1	12	12.C.C 12.A.V 12.1.T	1.6 3.0 1.0	tɕa¹¹	0	1731	tɕ a ¹¹	i n t
17589	723	pick up (food with chopsticks)	EasternBahen	Baheng, East	tai⁵³	tai⁵³	t ai ⁵³	pahn1237		27.11733	111.02615		1 7 8	AXT	TA3	5	5.T.C 5.A.V 5.3.T	1.6 3.0 1.0	tai⁵³	0	1729	t - ai ⁵³	i n t
17590	723	pick up (food with chopsticks)	Chuanqiandian	Chuanqiandian	tai³³	tai³³	t ai ³³	chua1256		27.51846	105.421028		1 7 8	AXT	TA4	4	4.T.C 4.A.V 4.4.T	1.6 3.0 1.0	tai³³	0	1729	t - ai ³³	i n t
3503	143	pig	WesternBaheng	Baheng, West	mei⁵⁵	mei⁵⁵	m ei ⁵⁵	pahn1237	1337	25.74971	109.286281		4 7 8	AXT	ME5	10	10.M.C 10.E.V 10.5.T	1.6 3.0 1.0	mei⁵⁵	0	1736	m ei ⁵⁵	i n t
3504	143	pig	Numao	Numao	mpai⁴⁴	mpai⁴⁴	ⁿp ai ⁴⁴	numa1251	1337	25.447767	108.064732		1 7 8	AXT	PA5	9	9.P.C 9.A.V 9.5.T	1.6 3.0 1.0	ⁿpai⁴⁴	0	1735	ⁿp - ai ⁴⁴	i n t
3505	143	pig	WesternLuobuohe	Luobuohe, Western	mpi³⁵	mpi³⁵	ⁿp i ³⁵	luop1235	1337	26.854607	107.226676		1 7 8	AXT	PI2	11	11.P.C 11.I.V 11.2.T	1.6 3.0 1.0	ⁿpi³⁵	0	1735	ⁿp - i ³⁵	i n t
3508	143	pig	BiaoMin	Biao Min	tuə⁴²	tuə⁴²	t u/w ə ⁴²	biao1254	1337	25.82286	111.29622		1 6 7 8	ACXT	TWE3	2	2.T.C 2.W.C 2.E.V 2.3.T	1.6 1.2 3.0 1.0	tu/wə⁴²	0	1738	t u/w ə ⁴²	i m n t
3510	143	pig	ZaoMin	Zao Min	tiŋ⁴⁴	tiŋ⁴⁴	t i ŋ ⁴⁴	dzao1238	1337	24.612303	112.266749		1 7 4 8	AXLT	TIN5	15	15.T.C 15.I.V 15.N.c 15.5.T	1.6 3.0 1.1 1.0	tiŋ⁴⁴	1	1739	t i ŋ ⁴⁴	i n c t
3512	143	pig	Younuo	Younuo	mai⁵⁴	mai⁵⁴	m ai ⁵⁴	youn1235	1337	25.730893	110.115975		4 7 8	AXT	MA3	14	14.M.C 14.A.V 14.3.T	1.6 3.0 1.0	mai⁵⁴	0	1736	m ai ⁵⁴	i n t
3515	143	pig	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	mpa⁴²	mpa⁴²	ⁿp a ⁴²	nort2749	1337	26.231562	106.861969		1 7 8	AXT	PA3	3	3.P.C 3.A.V 3.3.T	1.6 3.0 1.0	ⁿpa⁴²	0	1735	ⁿp - a ⁴²	i n t
3516	143	pig	WesternXiangxi	Xiangxi, West	tɑ³⁵mpa⁵³	tɑ³⁵mpa⁵³	t ɑ ³⁵ + ⁿp a ⁵³	west2430	1337	28.33212	109.422366		1 7 8 9 1 7 8	AXT_AXT	TA2_PA3	13	13.T.C 13.A.V 13.2.T 13._._ 13.P.C 13.A.V 13.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tɑ³⁵+ⁿpa⁵³	0	1737 1735	t ɑ ³⁵ + ⁿp - a ⁵³	i n t + i n t
3517	143	pig	EasternLuobuohe	Luobuohe, Eastern	qo⁰⁵mpzi²⁴	qo⁰⁵mpzi²⁴	q o ⁰/⁵ + ⁿp z i ²⁴	luop1235	1337	26.63966	107.913354		1 7 8 9 1 3 7 8	AXT_ACXT	KU6_PSI2	6	6.K.C 6.U.V 6.6.T 6._._ 6.P.C 6.S.C 6.I.V 6.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	qo⁰/⁵+ⁿpzi²⁴	0	1734 1735	q o ⁰/⁵ + ⁿp z i ²⁴	i n t + i m n t
3521	143	pig	Bana	Bana	bai³⁵	bai³⁵	b ai ³⁵		1337	26.265147	110.096902		1 7 8	AXT	PA2	1	1.P.C 1.A.V 1.2.T	1.6 3.0 1.0	bai³⁵	0	1735	b - ai ³⁵	i n t
3522	143	pig	EasternXiangxi	Xiangxi, East	bei¹³	bei¹³	b ei ¹³	east2371	1337	28.124036	109.890473		1 7 8	AXT	PE2	8	8.P.C 8.E.V 8.2.T	1.6 3.0 1.0	bei¹³	0	1735	b - ei ¹³	i n t
3523	143	pig	EasternQiandong	Qiandong, East	pɛ⁴⁴	pɛ⁴⁴	p ɛ ⁴⁴	east2370	1337	27.78098	110.499463		1 7 8	AXT	PE5	7	7.P.C 7.E.V 7.5.T	1.6 3.0 1.0	pɛ⁴⁴	1	1735	p - ɛ ⁴⁴	i n t
3524	143	pig	WesternQiandong	Qiandong, West	pæ³³	pæ³³	p æ ³³		1337	26.43106	107.68758		1 7 8	AXT	PE4	12	12.P.C 12.E.V 12.4.T	1.6 3.0 1.0	pæ³³	1	1735	p - æ ³³	i n t
3525	143	pig	EasternBahen	Baheng, East	mpe⁵⁵	mpe⁵⁵	ⁿp e ⁵⁵	pahn1237	1337	27.11733	111.02615		1 7 8	AXT	PE5	5	5.P.C 5.E.V 5.5.T	1.6 3.0 1.0	ⁿpe⁵⁵	0	1735	ⁿp - e ⁵⁵	i n t
3526	143	pig	Chuanqiandian	Chuanqiandian	mpua⁴⁴	mpua⁴⁴	ⁿp u/w a ⁴⁴	chua1256	1337	27.51846	105.421028		1 6 7 8	ACXT	PWA5	4	4.P.C 4.W.C 4.A.V 4.5.T	1.6 1.2 3.0 1.0	ⁿpu/wa⁴⁴	0	1735	ⁿp u/w a ⁴⁴	i m n t
20773	854	plant (trees)	EasternQiandong	Qiandong, East	tɕin²¹²	tɕin²¹²	tɕ i n ²¹²	east2370	1486	27.78098	110.499463		2 7 4 8	AXLT	CIN6	7	7.C.C 7.I.V 7.N.c 7.6.T	1.6 3.0 1.1 1.0	tɕin²¹²	0	1741	tɕ i n ²¹²	i n c t
20753	854	plant (trees)	WesternBaheng	Baheng, West	ȵeu⁵³	ȵeu⁵³	ȵ eu ⁵³	pahn1237	1486	25.74971	109.286281		4 7 8	AXT	NE3	10	10.N.C 10.E.V 10.3.T	1.6 3.0 1.0	ȵeu⁵³	0	1742	ȵ eu ⁵³	i n t
20755	854	plant (trees)	WesternLuobuohe	Luobuohe, Western	ʑe⁵⁵	ʑe⁵⁵	ʑ e ⁵⁵	luop1235	1486	26.854607	107.226676		3 7 8	AXT	SE5	11	11.S.C 11.E.V 11.5.T	1.6 3.0 1.0	ʑe⁵⁵	0	1741	ʑ e - ⁵⁵	i n t
20758	854	plant (trees)	BiaoMin	Biao Min	tsɛ³³	tsɛ³³	ts ɛ ³³	biao1254	1486	25.82286	111.29622		2 7 8	AXT	CE4	2	2.C.C 2.E.V 2.4.T	1.6 3.0 1.0	tsɛ³³	0	1741	ts ɛ - ³³	i n t
20760	854	plant (trees)	ZaoMin	Zao Min	tsuŋ⁴²; lui⁵³	tsuŋ⁴²	ts u ŋ ⁴²	dzao1238	1486	24.612303	112.266749		2 7 4 8	AXLT	CYN3	15	15.C.C 15.Y.V 15.N.c 15.3.T	1.6 3.0 1.1 1.0	tsuŋ⁴²	0	1741	ts u ŋ ⁴²	i n c t
20762	854	plant (trees)	Younuo	Younuo	ti³²	ti³²	t i ³²	youn1235	1486	25.730893	110.115975		1 7 8	AXT	TI3	14	14.T.C 14.I.V 14.3.T	1.6 3.0 1.0	ti³²	0	1741	t i - ³²	i n t
20765	854	plant (trees)	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tɕi³¹	tɕi³¹	tɕ i ³¹	nort2749	1486	26.231562	106.861969		2 7 8	AXT	CI3	3	3.C.C 3.I.V 3.3.T	1.6 3.0 1.0	tɕi³¹	0	1741	tɕ i - ³¹	i n t
