ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	PARTIAL_COGNATE_SETS
11964	493	2nd day of the lunar month	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	sʰẽ²⁴ʔa²⁴	sʰẽ²⁴ʔa²⁴	sʰ ẽ ²⁴ + ʔ a ²⁴	nort2749	3355	26.231562	106.861969		3 7 8 9 1 7 8	AXT_AXT	SE2_HA2	3	3.S.C 3.E.V 3.2.T 3._._ 3.H.C 3.A.V 3.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	sʰẽ²⁴+ʔa²⁴	0	35 36
11965	493	2nd day of the lunar month	WesternXiangxi	Xiangxi, West	ʔɯ³⁵n̥e³⁵ɬɑ⁵³	ʔɯ³⁵n̥e³⁵ɬɑ⁵³	ʔ ɯ ³⁵ + n̥ e ³⁵ + ɬ ɑ ⁵³	west2430	3355	28.33212	109.422366		1 7 8 9 4 7 8 9 5 7 8	AXT_AXT_AXT	HI2_NE2_LA3	13	13.H.C 13.I.V 13.2.T 13._._ 13.N.C 13.E.V 13.2.T 13._._ 13.L.C 13.A.V 13.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔɯ³⁵+n̥e³⁵+ɬɑ⁵³	0	36 37 38
11966	493	2nd day of the lunar month	EasternLuobuohe	Luobuohe, Eastern	sen³¹ʔu³¹	sen³¹ʔu³¹	s e n ³¹ + ʔ u ³¹	luop1235	3355	26.63966	107.913354		3 7 4 8 9 1 7 8	AXLT_AXT	SEN3_HY3	6	6.S.C 6.E.V 6.N.c 6.3.T 6._._ 6.H.C 6.Y.V 6.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	sen³¹+ʔu³¹	0	35 36
11970	493	2nd day of the lunar month	Bana	Bana	tʰjeu¹³ŋ̩⁵³	tʰjeu¹³ŋ̩⁵³	tʰ j eu ¹³ + ŋ̩ ⁵³		3355	26.265147	110.096902		1 6 7 8 9 4 8	ACXT_AT	TJE2_N3	1	1.T.C 1.J.C 1.E.V 1.2.T 1._._ 1.N.C 1.3.T	1.6 1.2 3.0 1.0 0.0 1.6 1.0	tʰjeu¹³+ŋ̩⁵³	0	40 37
11971	493	2nd day of the lunar month	EasternXiangxi	Xiangxi, East	ʔu⁵³n̥ei⁵³ɬa³³	ʔu⁵³n̥ei⁵³ɬa³³	ʔ u ⁵³ + n̥ ei ⁵³ + ɬ a ³³	east2371	3355	28.124036	109.890473		1 7 8 9 4 7 8 9 5 7 8	AXT_AXT_AXT	HY3_NE3_LA4	8	8.H.C 8.Y.V 8.3.T 8._._ 8.N.C 8.E.V 8.3.T 8._._ 8.L.C 8.A.V 8.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔu⁵³+n̥ei⁵³+ɬa³³	0	36 37 38
11972	493	2nd day of the lunar month	EasternQiandong	Qiandong, East	nei²⁴ʔou²⁴	nei²⁴ʔou²⁴	n ei ²⁴ + ʔ ɔ ²⁴	east2370	3355	27.78098	110.499463		4 7 8 9 1 7 8	AXT_AXT	NE2_HU2	7	7.N.C 7.E.V 7.2.T 7._._ 7.H.C 7.U.V 7.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	nei²⁴+ʔɔ²⁴	0	37 36
11973	493	2nd day of the lunar month	WesternQiandong	Qiandong, West	nei⁴⁴ʔɔ⁴⁴	nei⁴⁴ʔɔ⁴⁴	n ei ⁴⁴ + ʔ ɔ ⁴⁴		3355	26.43106	107.68758		4 7 8 9 1 7 8	AXT_AXT	NE5_HU5	12	12.N.C 12.E.V 12.5.T 12._._ 12.H.C 12.U.V 12.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	nei⁴⁴+ʔɔ⁴⁴	0	37 36
11974	493	2nd day of the lunar month	EasternBahen	Baheng, East	ta³³ʔua³⁵	ta³³ʔua³⁵	t a ³³ + ʔ u/w a ³⁵	pahn1237	3355	27.11733	111.02615		1 7 8 9 1 6 7 8	AXT_ACXT	TA4_HWA2	5	5.T.C 5.A.V 5.4.T 5._._ 5.H.C 5.W.C 5.A.V 5.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	ta³³+ʔu/wa³⁵	0	39 36
11975	493	2nd day of the lunar month	Chuanqiandian	Chuanqiandian	sa⁴³ʔau⁴³	sa⁴³ʔau⁴³	s a ⁴³ + ʔ au ⁴³	chua1256	3355	27.51846	105.421028		3 7 8 9 1 7 8	AXT_AXT	SA3_HA3	4	4.S.C 4.A.V 4.3.T 4._._ 4.H.C 4.A.V 4.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	sa⁴³+ʔau⁴³	0	35 36
11977	494	3rd day of the lunar month	WesternBaheng	Baheng, West	heŋ³⁵po³⁵	heŋ³⁵po³⁵	h e ŋ ³⁵ + p o ³⁵	pahn1237	3352	25.74971	109.286281		3 7 4 8 9 1 7 8	AXLT_AXT	HEN2_PU2	10	10.H.C 10.E.V 10.N.c 10.2.T 10._._ 10.P.C 10.U.V 10.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	heŋ³⁵+po³⁵	0	44 46
11978	494	3rd day of the lunar month	Numao	Numao	sai³³pa³³	sai³³pa³³	s ai ³³ + p a ³³	numa1251	3352	25.447767	108.064732		3 7 8 9 1 7 8	AXT_AXT	SA4_PA4	9	9.S.C 9.A.V 9.4.T 9._._ 9.P.C 9.A.V 9.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	sai³³+pa³³	0	44 46
11979	494	3rd day of the lunar month	WesternLuobuohe	Luobuohe, Western	sen³¹pji³¹	sen³¹pji³¹	s e n ³¹ + p j i ³¹	luop1235	3352	26.854607	107.226676		3 7 4 8 9 1 6 7 8	AXLT_ACXT	SEN3_PJI3	11	11.S.C 11.E.V 11.N.c 11.3.T 11._._ 11.P.C 11.J.C 11.I.V 11.3.T	1.6 3.0 1.1 1.0 0.0 1.6 1.2 3.0 1.0	sen³¹+pji³¹	0	44 46
11982	494	3rd day of the lunar month	BiaoMin	Biao Min	tʰjəu³³san³³	tʰjəu³³san³³	tʰ j əu ³³ + s a n ³³	biao1254	3352	25.82286	111.29622		1 6 7 8 9 3 7 4 8	ACXT_AXLT	TJE4_SAN4	2	2.T.C 2.J.C 2.E.V 2.4.T 2._._ 2.S.C 2.A.V 2.N.c 2.4.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.1 1.0	tʰjəu³³+san³³	0	42 44
11984	494	3rd day of the lunar month	ZaoMin	Zao Min	heŋ⁴⁴hom⁴⁴	heŋ⁴⁴hom⁴⁴	h e ŋ ⁴⁴ + h o m ⁴⁴	dzao1238	3352	24.612303	112.266749		3 7 4 8 9 3 7 4 8	AXLT_AXLT	HEN5_HUM5	15	15.H.C 15.E.V 15.N.c 15.5.T 15._._ 15.H.C 15.U.V 15.M.c 15.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	heŋ⁴⁴+hom⁴⁴	0	44 48
11986	494	3rd day of the lunar month	Younuo	Younuo	tsʰu⁴⁴ɬeu⁴⁴	tsʰu⁴⁴ɬeu⁴⁴	tsʰ u ⁴⁴ + ɬ eu ⁴⁴	youn1235	3352	25.730893	110.115975		2 7 8 9 5 7 8	AXT_AXT	CY5_LE5	14	14.C.C 14.Y.V 14.5.T 14._._ 14.L.C 14.E.V 14.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tsʰu⁴⁴+ɬeu⁴⁴	0	44 45
11989	494	3rd day of the lunar month	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	sʰẽ²⁴pɛ²⁴	sʰẽ²⁴pɛ²⁴	sʰ ẽ ²⁴ + p ɛ ²⁴	nort2749	3352	26.231562	106.861969		3 7 8 9 1 7 8	AXT_AXT	SE2_PE2	3	3.S.C 3.E.V 3.2.T 3._._ 3.P.C 3.E.V 3.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	sʰẽ²⁴+pɛ²⁴	0	44 46
11990	494	3rd day of the lunar month	WesternXiangxi	Xiangxi, West	pu³⁵n̥e³⁵ɬɑ⁵³	pu³⁵n̥e³⁵ɬɑ⁵³	p u ³⁵ + n̥ e ³⁵ + ɬ ɑ ⁵³	west2430	3352	28.33212	109.422366		1 7 8 9 4 7 8 9 5 7 8	AXT_AXT_AXT	PY2_NE2_LA3	13	13.P.C 13.Y.V 13.2.T 13._._ 13.N.C 13.E.V 13.2.T 13._._ 13.L.C 13.A.V 13.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	pu³⁵+n̥e³⁵+ɬɑ⁵³	0	46 43 45
11991	494	3rd day of the lunar month	EasternLuobuohe	Luobuohe, Eastern	sen³¹pzi³¹	sen³¹pzi³¹	s e n ³¹ + p z i ³¹	luop1235	3352	26.63966	107.913354		3 7 4 8 9 1 3 7 8	AXLT_ACXT	SEN3_PSI3	6	6.S.C 6.E.V 6.N.c 6.3.T 6._._ 6.P.C 6.S.C 6.I.V 6.3.T	1.6 3.0 1.1 1.0 0.0 1.6 1.2 3.0 1.0	sen³¹+pzi³¹	0	44 46
11995	494	3rd day of the lunar month	Bana	Bana	tʰjeu¹³son¹³	tʰjeu¹³son¹³	tʰ j eu ¹³ + s o n ¹³		3352	26.265147	110.096902		1 6 7 8 9 3 7 4 8	ACXT_AXLT	TJE2_SUN2	1	1.T.C 1.J.C 1.E.V 1.2.T 1._._ 1.S.C 1.U.V 1.N.c 1.2.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.1 1.0	tʰjeu¹³+son¹³	0	42 44
11996	494	3rd day of the lunar month	EasternXiangxi	Xiangxi, East	pu⁵³n̥ei⁵³ɬa³³	pu⁵³n̥ei⁵³ɬa³³	p u ⁵³ + n̥ ei ⁵³ + ɬ a ³³	east2371	3352	28.124036	109.890473		1 7 8 9 4 7 8 9 5 7 8	AXT_AXT_AXT	PY3_NE3_LA4	8	8.P.C 8.Y.V 8.3.T 8._._ 8.N.C 8.E.V 8.3.T 8._._ 8.L.C 8.A.V 8.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	pu⁵³+n̥ei⁵³+ɬa³³	0	46 43 45
11997	494	3rd day of the lunar month	EasternQiandong	Qiandong, East	nei²⁴pɛ²⁴	nei²⁴pɛ²⁴	n ei ²⁴ + p ɛ ²⁴	east2370	3352	27.78098	110.499463		4 7 8 9 1 7 8	AXT_AXT	NE2_PE2	7	7.N.C 7.E.V 7.2.T 7._._ 7.P.C 7.E.V 7.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	nei²⁴+pɛ²⁴	0	43 46
11998	494	3rd day of the lunar month	WesternQiandong	Qiandong, West	nei⁴⁴poi⁴⁴	nei⁴⁴poi⁴⁴	n ei ⁴⁴ + p oi ⁴⁴		3352	26.43106	107.68758		4 7 8 9 1 7 8	AXT_AXT	NE5_PU5	12	12.N.C 12.E.V 12.5.T 12._._ 12.P.C 12.U.V 12.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	nei⁴⁴+poi⁴⁴	0	43 46
11999	494	3rd day of the lunar month	EasternBahen	Baheng, East	ta³³po³⁵	ta³³po³⁵	t a ³³ + p o ³⁵	pahn1237	3352	27.11733	111.02615		1 7 8 9 1 7 8	AXT_AXT	TA4_PU2	5	5.T.C 5.A.V 5.4.T 5._._ 5.P.C 5.U.V 5.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ta³³+po³⁵	0	47 46
12000	494	3rd day of the lunar month	Chuanqiandian	Chuanqiandian	sa⁴³pe⁴³	sa⁴³pe⁴³	s a ⁴³ + p e ⁴³	chua1256	3352	27.51846	105.421028		3 7 8 9 1 7 8	AXT_AXT	SA3_PE3	4	4.S.C 4.A.V 4.3.T 4._._ 4.P.C 4.E.V 4.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	sa⁴³+pe⁴³	0	44 46
12077	498	April	WesternBaheng	Baheng, West	ɬa⁵⁵tji³⁵	ɬa⁵⁵tji³⁵	ɬ a ⁵⁵ + t j i ³⁵	pahn1237	2847	25.74971	109.286281		5 7 8 9 1 6 7 8	AXT_ACXT	LA5_TJI2	10	10.L.C 10.A.V 10.5.T 10._._ 10.T.C 10.J.C 10.I.V 10.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	ɬa⁵⁵+tji³⁵	0	51 53
12078	498	April	Numao	Numao	kjo³³ɬo⁴⁴	kjo³³ɬo⁴⁴	k j o ³³ + ɬ o ⁴⁴	numa1251	2847	25.447767	108.064732		1 6 7 8 9 5 7 8	ACXT_AXT	KJU4_LU5	9	9.K.C 9.J.C 9.U.V 9.4.T 9._._ 9.L.C 9.U.V 9.5.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	kjo³³+ɬo⁴⁴	0	57 51
12079	498	April	WesternLuobuohe	Luobuohe, Western	ɬɑ³⁵qe³¹	ɬɑ³⁵qe³¹	ɬ ɑ ³⁵ + q e ³¹	luop1235	2847	26.854607	107.226676		5 7 8 9 1 7 8	AXT_AXT	LA2_KE3	11	11.L.C 11.A.V 11.2.T 11._._ 11.K.C 11.E.V 11.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ɬɑ³⁵+qe³¹	0	51 57
12082	498	April	BiaoMin	Biao Min	sei²⁴min³¹ɬa²²	sei²⁴min³¹ɬa²²	s ei ²⁴ + m i n ³¹ + ɬ a ²²	biao1254	2847	25.82286	111.29622		3 7 8 9 4 7 4 8 9 5 7 8	AXT_AXLT_AXT	SE2_MIN3_LA1	2	2.S.C 2.E.V 2.2.T 2._._ 2.M.C 2.I.V 2.N.c 2.3.T 2._._ 2.L.C 2.A.V 2.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	sei²⁴+min³¹+ɬa²²	0	52 59 61
12084	498	April	ZaoMin	Zao Min	heŋ⁴²ŋo⁴²	heŋ⁴²ŋo⁴²	h e ŋ ⁴² + ŋ o ⁴²	dzao1238	2847	24.612303	112.266749		3 7 4 8 9 4 7 8	AXLT_AXT	HEN3_NU3	15	15.H.C 15.E.V 15.N.c 15.3.T 15._._ 15.N.C 15.U.V 15.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	heŋ⁴²+ŋo⁴²	0	54 50
12086	498	April	Younuo	Younuo	ɬai⁵⁵ŋje²¹	ɬai⁵⁵ŋje²¹	ɬ ai ⁵⁵ + ŋ j e ²¹	youn1235	2847	25.730893	110.115975		5 7 8 9 4 6 7 8	AXT_ACXT	LA5_NJE3	14	14.L.C 14.A.V 14.5.T 14._._ 14.N.C 14.J.C 14.E.V 14.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	ɬai⁵⁵+ŋje²¹	0	51 50
12089	498	April	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	ʑã⁵⁵ɬa⁴²	ʑã⁵⁵ɬa⁴²	ʑ ã ⁵⁵ + ɬ a ⁴²	nort2749	2847	26.231562	106.861969		3 7 8 9 5 7 8	AXT_AXT	SA5_LA3	3	3.S.C 3.A.V 3.5.T 3._._ 3.L.C 3.A.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʑã⁵⁵+ɬa⁴²	0	52 51
12090	498	April	WesternXiangxi	Xiangxi, West	ɬɑ⁵³pʐei³⁵	ɬɑ⁵³pʐei³⁵	ɬ ɑ ⁵³ + p ʐ ei ³⁵	west2430	2847	28.33212	109.422366		5 7 8 9 1 3 7 8	AXT_ACXT	LA3_PSE2	13	13.L.C 13.A.V 13.3.T 13._._ 13.P.C 13.S.C 13.E.V 13.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	ɬɑ⁵³+pʐei³⁵	0	51 60
12091	498	April	EasternLuobuohe	Luobuohe, Eastern	ɬa²⁴qɛ³¹	ɬa²⁴qɛ³¹	ɬ a ²⁴ + q ɛ ³¹	luop1235	2847	26.63966	107.913354		5 7 8 9 1 7 8	AXT_AXT	LA2_KE3	6	6.L.C 6.A.V 6.2.T 6._._ 6.K.C 6.E.V 6.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ɬa²⁴+qɛ³¹	0	51 57
12095	498	April	Bana	Bana	sai⁵⁵ȵu³¹	sai⁵⁵ȵu³¹	s ai ⁵⁵ + ȵ u ³¹		2847	26.265147	110.096902		3 7 8 9 4 7 8	AXT_AXT	SA5_NY3	1	1.S.C 1.A.V 1.5.T 1._._ 1.N.C 1.Y.V 1.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	sai⁵⁵+ȵu³¹	0	52 50
12096	498	April	EasternXiangxi	Xiangxi, East	fi⁵³ɬa³³	fi⁵³ɬa³³	f i ⁵³ + ɬ a ³³	east2371	2847	28.124036	109.890473		3 7 8 9 5 7 8	AXT_AXT	BI3_LA4	8	8.B.C 8.I.V 8.3.T 8._._ 8.L.C 8.A.V 8.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	fi⁵³+ɬa³³	0	55 51
12097	498	April	EasternQiandong	Qiandong, East	la⁴⁴so²⁴	la⁴⁴so²⁴	l a ⁴⁴ + s o ²⁴	east2370	2847	27.78098	110.499463		5 7 8 9 3 7 8	AXT_AXT	LA5_SU2	7	7.L.C 7.A.V 7.5.T 7._._ 7.S.C 7.U.V 7.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	la⁴⁴+so²⁴	0	51 52
12098	498	April	WesternQiandong	Qiandong, West	la³³ɬɔ⁴⁴	la³³ɬɔ⁴⁴	l a ³³ + ɬ ɔ ⁴⁴		2847	26.43106	107.68758		5 7 8 9 5 7 8	AXT_AXT	LA4_LU5	12	12.L.C 12.A.V 12.4.T 12._._ 12.L.C 12.U.V 12.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	la³³+ɬɔ⁴⁴	0	51 56
12099	498	April	EasternBahen	Baheng, East	sɿ⁵⁵ȵe³¹	sɿ⁵⁵ȵe³¹	s ɿ ⁵⁵ + ȵ e ³¹	pahn1237	2847	27.11733	111.02615		3 7 8 9 4 7 8	AXT_AXT	SI5_NE3	5	5.S.C 5.I.V 5.5.T 5._._ 5.N.C 5.E.V 5.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	sɿ⁵⁵+ȵe³¹	0	52 50
12100	498	April	Chuanqiandian	Chuanqiandian	plou⁴³ɬi⁴⁴	plou⁴³ɬi⁴⁴	p l ɔ ⁴³ + ɬ i ⁴⁴	chua1256	2847	27.51846	105.421028		1 5 7 8 9 5 7 8	ACXT_AXT	PLU3_LI5	4	4.P.C 4.L.C 4.U.V 4.3.T 4._._ 4.L.C 4.I.V 4.5.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	plɔ⁴³+ɬi⁴⁴	0	58 51
12177	502	August	WesternBaheng	Baheng, West	ɬa⁵⁵ji⁴²	ɬa⁵⁵ji⁴²	ɬ a ⁵⁵ + j i ⁴²	pahn1237	2851	25.74971	109.286281		5 7 8 9 6 7 8	AXT_AXT	LA5_JI3	10	10.L.C 10.A.V 10.5.T 10._._ 10.J.C 10.I.V 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ɬa⁵⁵+ji⁴²	0	64 67
12178	502	August	Numao	Numao	ʑa⁴²ɬo⁴⁴	ʑa⁴²ɬo⁴⁴	ʑ a ⁴² + ɬ o ⁴⁴	numa1251	2851	25.447767	108.064732		3 7 8 9 5 7 8	AXT_AXT	SA3_LU5	9	9.S.C 9.A.V 9.3.T 9._._ 9.L.C 9.U.V 9.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʑa⁴²+ɬo⁴⁴	0	65 64
12179	502	August	WesternLuobuohe	Luobuohe, Western	ɬɑ³⁵ʑu⁵⁵	ɬɑ³⁵ʑu⁵⁵	ɬ ɑ ³⁵ + ʑ u ⁵⁵	luop1235	2851	26.854607	107.226676		5 7 8 9 3 7 8	AXT_AXT	LA2_SY5	11	11.L.C 11.A.V 11.2.T 11._._ 11.S.C 11.Y.V 11.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ɬɑ³⁵+ʑu⁵⁵	0	64 65
12182	502	August	BiaoMin	Biao Min	pət⁵³nin³¹ɬa²⁴	pət⁵³nin³¹ɬa²⁴	p ə t ⁵³ + n i n ³¹ + ɬ a ²⁴	biao1254	2851	25.82286	111.29622		1 7 1 8 9 4 7 4 8 9 5 7 8	AXLT_AXLT_AXT	PET3_NIN3_LA2	2	2.P.C 2.E.V 2.T.c 2.3.T 2._._ 2.N.C 2.I.V 2.N.c 2.3.T 2._._ 2.L.C 2.A.V 2.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	pət⁵³+nin³¹+ɬa²⁴	0	63 66 64
12184	502	August	ZaoMin	Zao Min	beŋ⁴⁴ŋo⁴²	beŋ⁴⁴ŋo⁴²	b e ŋ ⁴⁴ + ŋ o ⁴²	dzao1238	2851	24.612303	112.266749		1 7 4 8 9 4 7 8	AXLT_AXT	PEN5_NU3	15	15.P.C 15.E.V 15.N.c 15.5.T 15._._ 15.N.C 15.U.V 15.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	beŋ⁴⁴+ŋo⁴²	0	62 66
12186	502	August	Younuo	Younuo	po⁵⁵ŋje²¹	po⁵⁵ŋje²¹	p o ⁵⁵ + ŋ j e ²¹	youn1235	2851	25.730893	110.115975		1 7 8 9 4 6 7 8	AXT_ACXT	PU5_NJE3	14	14.P.C 14.U.V 14.5.T 14._._ 14.N.C 14.J.C 14.E.V 14.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	po⁵⁵+ŋje²¹	0	62 66
12189	502	August	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	mpa⁴²ɬa⁴²	mpa⁴²ɬa⁴²	ⁿp a ⁴² + ɬ a ⁴²	nort2749	2851	26.231562	106.861969		1 7 8 9 5 7 8	AXT_AXT	PA3_LA3	3	3.P.C 3.A.V 3.3.T 3._._ 3.L.C 3.A.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ⁿpa⁴²+ɬa⁴²	0	62 64
12190	502	August	WesternXiangxi	Xiangxi, West	ɬɑ⁵³ʑi²²	ɬɑ⁵³ʑi²²	ɬ ɑ ⁵³ + ʑ i ²²	west2430	2851	28.33212	109.422366		5 7 8 9 3 7 8	AXT_AXT	LA3_SI1	13	13.L.C 13.A.V 13.3.T 13._._ 13.S.C 13.I.V 13.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ɬɑ⁵³+ʑi²²	0	64 65
12191	502	August	EasternLuobuohe	Luobuohe, Eastern	ɬa²⁴ʑu⁵⁵	ɬa²⁴ʑu⁵⁵	ɬ a ²⁴ + ʑ u ⁵⁵	luop1235	2851	26.63966	107.913354		5 7 8 9 3 7 8	AXT_AXT	LA2_SY5	6	6.L.C 6.A.V 6.2.T 6._._ 6.S.C 6.Y.V 6.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ɬa²⁴+ʑu⁵⁵	0	64 65
12195	502	August	Bana	Bana	pa⁴⁴ȵu³¹	pa⁴⁴ȵu³¹	p a ⁴⁴ + ȵ u ³¹		2851	26.265147	110.096902		1 7 8 9 4 7 8	AXT_AXT	PA5_NY3	1	1.P.C 1.A.V 1.5.T 1._._ 1.N.C 1.Y.V 1.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pa⁴⁴+ȵu³¹	0	62 66
12196	502	August	EasternXiangxi	Xiangxi, East	ʑi³⁵ɬa³³	ʑi³⁵ɬa³³	ʑ i ³⁵ + ɬ a ³³	east2371	2851	28.124036	109.890473		3 7 8 9 5 7 8	AXT_AXT	SI2_LA4	8	8.S.C 8.I.V 8.2.T 8._._ 8.L.C 8.A.V 8.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʑi³⁵+ɬa³³	0	65 64
12197	502	August	EasternQiandong	Qiandong, East	la⁴⁴ʑa¹³	la⁴⁴ʑa¹³	l a ⁴⁴ + ʑ a ¹³	east2370	2851	27.78098	110.499463		5 7 8 9 3 7 8	AXT_AXT	LA5_SA2	7	7.L.C 7.A.V 7.5.T 7._._ 7.S.C 7.A.V 7.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	la⁴⁴+ʑa¹³	0	64 65
12198	502	August	WesternQiandong	Qiandong, West	la³³ʑa⁵³	la³³ʑa⁵³	l a ³³ + ʑ a ⁵³		2851	26.43106	107.68758		5 7 8 9 3 7 8	AXT_AXT	LA4_SA3	12	12.L.C 12.A.V 12.4.T 12._._ 12.S.C 12.A.V 12.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	la³³+ʑa⁵³	0	64 65
12199	502	August	EasternBahen	Baheng, East	pa³⁵ȵe³¹	pa³⁵ȵe³¹	p a ³⁵ + ȵ e ³¹	pahn1237	2851	27.11733	111.02615		1 7 8 9 4 7 8	AXT_AXT	PA2_NE3	5	5.P.C 5.A.V 5.2.T 5._._ 5.N.C 5.E.V 5.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pa³⁵+ȵe³¹	0	62 66
12200	502	August	Chuanqiandian	Chuanqiandian	ʑi²⁴ɬi⁴⁴	ʑi²⁴ɬi⁴⁴	ʑ i ²⁴ + ɬ i ⁴⁴	chua1256	2851	27.51846	105.421028		3 7 8 9 5 7 8	AXT_AXT	SI2_LI5	4	4.S.C 4.I.V 4.2.T 4._._ 4.L.C 4.I.V 4.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʑi²⁴+ɬi⁴⁴	0	65 64
5560	228	Chinese cabbage	WesternBaheng	Baheng, West	ji³⁵kwo³⁵	ji³⁵kwo³⁵	j i ³⁵ + k w o ³⁵	pahn1237	774	25.74971	109.286281		6 7 8 9 1 6 7 8	AXT_ACXT	JI2_KWU2	10	10.J.C 10.I.V 10.2.T 10._._ 10.K.C 10.W.C 10.U.V 10.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	ji³⁵+kwo³⁵	0	73 71
5561	228	Chinese cabbage	Numao	Numao	ɣu³³	ɣu³³	ɣ u ³³	numa1251	774	25.447767	108.064732		3 7 8	AXT	GY4	9	9.G.C 9.Y.V 9.4.T	1.6 3.0 1.0	ɣu³³	0	69
5562	228	Chinese cabbage	WesternLuobuohe	Luobuohe, Western	ʔjy³¹qwɑ³⁵qlo³¹	ʔjy³¹qwɑ³⁵qlo³¹	ˀj y ³¹ + q w ɑ ³⁵ + q l o ³¹	luop1235	774	26.854607	107.226676		6 7 8 9 1 6 7 8 9 1 5 7 8	AXT_ACXT_ACXT	JY3_KWA2_KLU3	11	11.J.C 11.Y.V 11.3.T 11._._ 11.K.C 11.W.C 11.A.V 11.2.T 11._._ 11.K.C 11.L.C 11.U.V 11.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0 0.0 1.6 1.2 3.0 1.0	ˀjy³¹+qwɑ³⁵+qlo³¹	0	73 71 74
